product_cd	category_major_cd	category_medium_cd	category_small_cd	unit_price	unit_cost	category_major_name	category_medium_name	category_small_name
P080101045	08	0801	080101	90.0	66.0	菓子	ポケット物	チョコレート菓子
P080101046	08	0801	080101	90.0	70.0	菓子	ポケット物	チョコレート菓子
P080101047	08	0801	080101	90.0	65.0	菓子	ポケット物	チョコレート菓子
P080101048	08	0801	080101	90.0	70.0	菓子	ポケット物	チョコレート菓子
P080101049	08	0801	080101	90.0	63.0	菓子	ポケット物	チョコレート菓子
P080101050	08	0801	080101	90.0	64.0	菓子	ポケット物	チョコレート菓子
P080101051	08	0801	080101	90.0	63.0	菓子	ポケット物	チョコレート菓子
P080101052	08	0801	080101	90.0	64.0	菓子	ポケット物	チョコレート菓子
P080101053	08	0801	080101	95.0	71.0	菓子	ポケット物	チョコレート菓子
P080101054	08	0801	080101	95.0	76.0	菓子	ポケット物	チョコレート菓子
P080101055	08	0801	080101	95.0	70.0	菓子	ポケット物	チョコレート菓子
P080101056	08	0801	080101	100.0	77.0	菓子	ポケット物	チョコレート菓子
P080101057	08	0801	080101	108.0	84.0	菓子	ポケット物	チョコレート菓子
P080101058	08	0801	080101	110.0	77.0	菓子	ポケット物	チョコレート菓子
P080101059	08	0801	080101	110.0	86.0	菓子	ポケット物	チョコレート菓子
P080101060	08	0801	080101	110.0	80.0	菓子	ポケット物	チョコレート菓子
P080101061	08	0801	080101	110.0	84.0	菓子	ポケット物	チョコレート菓子
P080101062	08	0801	080101	110.0	87.0	菓子	ポケット物	チョコレート菓子
P080101063	08	0801	080101	110.0	78.0	菓子	ポケット物	チョコレート菓子
P080101064	08	0801	080101	112.0	79.0	菓子	ポケット物	チョコレート菓子
P080101065	08	0801	080101	112.0	79.0	菓子	ポケット物	チョコレート菓子
P080101066	08	0801	080101	135.0	103.0	菓子	ポケット物	チョコレート菓子
P080101067	08	0801	080101	135.0	104.0	菓子	ポケット物	チョコレート菓子
P080101068	08	0801	080101	135.0	103.0	菓子	ポケット物	チョコレート菓子
P080101069	08	0801	080101	135.0	97.0	菓子	ポケット物	チョコレート菓子
P080101070	08	0801	080101	135.0	95.0	菓子	ポケット物	チョコレート菓子
P080101071	08	0801	080101	135.0	97.0	菓子	ポケット物	チョコレート菓子
P080101072	08	0801	080101	135.0	105.0	菓子	ポケット物	チョコレート菓子
P080101073	08	0801	080101	135.0	100.0	菓子	ポケット物	チョコレート菓子
P080101074	08	0801	080101	135.0	96.0	菓子	ポケット物	チョコレート菓子
P080101075	08	0801	080101	135.0	102.0	菓子	ポケット物	チョコレート菓子
P080101076	08	0801	080101	135.0	105.0	菓子	ポケット物	チョコレート菓子
P080101077	08	0801	080101	135.0	105.0	菓子	ポケット物	チョコレート菓子
P080101078	08	0801	080101	135.0	99.0	菓子	ポケット物	チョコレート菓子
P080101079	08	0801	080101	135.0	107.0	菓子	ポケット物	チョコレート菓子
P080101080	08	0801	080101	135.0	100.0	菓子	ポケット物	チョコレート菓子
P080101081	08	0801	080101	135.0	103.0	菓子	ポケット物	チョコレート菓子
P080101082	08	0801	080101	135.0	95.0	菓子	ポケット物	チョコレート菓子
P080101083	08	0801	080101	135.0	96.0	菓子	ポケット物	チョコレート菓子
P080101084	08	0801	080101	135.0	105.0	菓子	ポケット物	チョコレート菓子
P080101085	08	0801	080101	135.0	100.0	菓子	ポケット物	チョコレート菓子
P080101086	08	0801	080101	135.0	105.0	菓子	ポケット物	チョコレート菓子
P080101087	08	0801	080101	138.0	104.0	菓子	ポケット物	チョコレート菓子
P080101088	08	0801	080101	140.0	105.0	菓子	ポケット物	チョコレート菓子
P080101089	08	0801	080101	140.0	99.0	菓子	ポケット物	チョコレート菓子
P080101090	08	0801	080101	140.0	105.0	菓子	ポケット物	チョコレート菓子
P080101091	08	0801	080101	153.0	115.0	菓子	ポケット物	チョコレート菓子
P080101092	08	0801	080101	175.0	134.0	菓子	ポケット物	チョコレート菓子
P080101093	08	0801	080101	178.0	125.0	菓子	ポケット物	チョコレート菓子
P080101094	08	0801	080101	178.0	129.0	菓子	ポケット物	チョコレート菓子
P080101095	08	0801	080101	180.0	131.0	菓子	ポケット物	チョコレート菓子
P080101096	08	0801	080101	180.0	134.0	菓子	ポケット物	チョコレート菓子
P080101097	08	0801	080101	180.0	133.0	菓子	ポケット物	チョコレート菓子
P080101098	08	0801	080101	180.0	128.0	菓子	ポケット物	チョコレート菓子
P080101099	08	0801	080101	180.0	136.0	菓子	ポケット物	チョコレート菓子
P080101100	08	0801	080101	180.0	130.0	菓子	ポケット物	チョコレート菓子
P080101101	08	0801	080101	180.0	141.0	菓子	ポケット物	チョコレート菓子
P080101102	08	0801	080101	180.0	133.0	菓子	ポケット物	チョコレート菓子
P080101103	08	0801	080101	180.0	134.0	菓子	ポケット物	チョコレート菓子
P080101104	08	0801	080101	180.0	128.0	菓子	ポケット物	チョコレート菓子
P080101105	08	0801	080101	180.0	134.0	菓子	ポケット物	チョコレート菓子
P080101106	08	0801	080101	190.0	133.0	菓子	ポケット物	チョコレート菓子
P080101107	08	0801	080101	225.0	179.0	菓子	ポケット物	チョコレート菓子
P080101108	08	0801	080101	225.0	160.0	菓子	ポケット物	チョコレート菓子
P080101109	08	0801	080101	270.0	196.0	菓子	ポケット物	チョコレート菓子
P080101110	08	0801	080101	270.0	194.0	菓子	ポケット物	チョコレート菓子
P080101111	08	0801	080101	270.0	215.0	菓子	ポケット物	チョコレート菓子
P080101112	08	0801	080101	270.0	201.0	菓子	ポケット物	チョコレート菓子
P080101113	08	0801	080101	270.0	197.0	菓子	ポケット物	チョコレート菓子
P080101114	08	0801	080101	280.0	214.0	菓子	ポケット物	チョコレート菓子
P080101115	08	0801	080101	280.0	206.0	菓子	ポケット物	チョコレート菓子
P080102001	08	0801	080102	10.0	7.0	菓子	ポケット物	キャンディー
P080102002	08	0801	080102	10.0	8.0	菓子	ポケット物	キャンディー
P080102003	08	0801	080102	10.0	8.0	菓子	ポケット物	キャンディー
P080102004	08	0801	080102	10.0	8.0	菓子	ポケット物	キャンディー
P080102005	08	0801	080102	10.0	8.0	菓子	ポケット物	キャンディー
P080102006	08	0801	080102	10.0	7.0	菓子	ポケット物	キャンディー
P080102007	08	0801	080102	10.0	7.0	菓子	ポケット物	キャンディー
P080102008	08	0801	080102	10.0	8.0	菓子	ポケット物	キャンディー
P080102009	08	0801	080102	10.0	8.0	菓子	ポケット物	キャンディー
P080102010	08	0801	080102	10.0	8.0	菓子	ポケット物	キャンディー
P080102011	08	0801	080102	10.0	7.0	菓子	ポケット物	キャンディー
P080102012	08	0801	080102	30.0	22.0	菓子	ポケット物	キャンディー
P080102013	08	0801	080102	30.0	23.0	菓子	ポケット物	キャンディー
P080102014	08	0801	080102	30.0	22.0	菓子	ポケット物	キャンディー
P080102015	08	0801	080102	30.0	21.0	菓子	ポケット物	キャンディー
P080102016	08	0801	080102	30.0	22.0	菓子	ポケット物	キャンディー
P080102017	08	0801	080102	30.0	22.0	菓子	ポケット物	キャンディー
P080102018	08	0801	080102	30.0	22.0	菓子	ポケット物	キャンディー
P080102019	08	0801	080102	30.0	22.0	菓子	ポケット物	キャンディー
P080102020	08	0801	080102	45.0	36.0	菓子	ポケット物	キャンディー
P080102021	08	0801	080102	45.0	32.0	菓子	ポケット物	キャンディー
P080102022	08	0801	080102	45.0	35.0	菓子	ポケット物	キャンディー
P080102023	08	0801	080102	45.0	34.0	菓子	ポケット物	キャンディー
P080102024	08	0801	080102	45.0	32.0	菓子	ポケット物	キャンディー
P080102025	08	0801	080102	45.0	33.0	菓子	ポケット物	キャンディー
P080102026	08	0801	080102	45.0	34.0	菓子	ポケット物	キャンディー
P080102027	08	0801	080102	45.0	35.0	菓子	ポケット物	キャンディー
P080102028	08	0801	080102	45.0	32.0	菓子	ポケット物	キャンディー
P080102029	08	0801	080102	45.0	32.0	菓子	ポケット物	キャンディー
P080102030	08	0801	080102	45.0	36.0	菓子	ポケット物	キャンディー
P080102031	08	0801	080102	45.0	34.0	菓子	ポケット物	キャンディー
P080102032	08	0801	080102	45.0	34.0	菓子	ポケット物	キャンディー
P080102033	08	0801	080102	48.0	38.0	菓子	ポケット物	キャンディー
P080102034	08	0801	080102	48.0	35.0	菓子	ポケット物	キャンディー
P080102035	08	0801	080102	48.0	37.0	菓子	ポケット物	キャンディー
P080102036	08	0801	080102	53.0	40.0	菓子	ポケット物	キャンディー
P080102037	08	0801	080102	54.0	41.0	菓子	ポケット物	キャンディー
P080102038	08	0801	080102	54.0	39.0	菓子	ポケット物	キャンディー
P080102039	08	0801	080102	55.0	42.0	菓子	ポケット物	キャンディー
P080102040	08	0801	080102	55.0	42.0	菓子	ポケット物	キャンディー
P080102041	08	0801	080102	55.0	39.0	菓子	ポケット物	キャンディー
P080102042	08	0801	080102	55.0	39.0	菓子	ポケット物	キャンディー
P080102043	08	0801	080102	55.0	44.0	菓子	ポケット物	キャンディー
P080102044	08	0801	080102	55.0	43.0	菓子	ポケット物	キャンディー
P080102045	08	0801	080102	55.0	40.0	菓子	ポケット物	キャンディー
P080102046	08	0801	080102	55.0	43.0	菓子	ポケット物	キャンディー
P080102047	08	0801	080102	55.0	44.0	菓子	ポケット物	キャンディー
P080102048	08	0801	080102	55.0	42.0	菓子	ポケット物	キャンディー
P080102049	08	0801	080102	55.0	42.0	菓子	ポケット物	キャンディー
P080102050	08	0801	080102	55.0	43.0	菓子	ポケット物	キャンディー
P080102051	08	0801	080102	58.0	44.0	菓子	ポケット物	キャンディー
P080102052	08	0801	080102	65.0	49.0	菓子	ポケット物	キャンディー
P080102053	08	0801	080102	65.0	48.0	菓子	ポケット物	キャンディー
P080102054	08	0801	080102	65.0	46.0	菓子	ポケット物	キャンディー
P080102055	08	0801	080102	68.0	50.0	菓子	ポケット物	キャンディー
P080102056	08	0801	080102	75.0	58.0	菓子	ポケット物	キャンディー
P080102057	08	0801	080102	75.0	53.0	菓子	ポケット物	キャンディー
P080102058	08	0801	080102	85.0	61.0	菓子	ポケット物	キャンディー
P080102059	08	0801	080102	85.0	63.0	菓子	ポケット物	キャンディー
P080102060	08	0801	080102	85.0	65.0	菓子	ポケット物	キャンディー
P080102061	08	0801	080102	85.0	65.0	菓子	ポケット物	キャンディー
P080102062	08	0801	080102	85.0	63.0	菓子	ポケット物	キャンディー
P080102063	08	0801	080102	85.0	67.0	菓子	ポケット物	キャンディー
P080102064	08	0801	080102	85.0	61.0	菓子	ポケット物	キャンディー
P080102065	08	0801	080102	90.0	68.0	菓子	ポケット物	キャンディー
P080102066	08	0801	080102	90.0	64.0	菓子	ポケット物	キャンディー
P080102067	08	0801	080102	90.0	70.0	菓子	ポケット物	キャンディー
P080102068	08	0801	080102	90.0	66.0	菓子	ポケット物	キャンディー
P080102069	08	0801	080102	90.0	71.0	菓子	ポケット物	キャンディー
P080102070	08	0801	080102	90.0	69.0	菓子	ポケット物	キャンディー
P080102071	08	0801	080102	90.0	68.0	菓子	ポケット物	キャンディー
P080102072	08	0801	080102	90.0	65.0	菓子	ポケット物	キャンディー
P080102073	08	0801	080102	90.0	69.0	菓子	ポケット物	キャンディー
P080102074	08	0801	080102	90.0	69.0	菓子	ポケット物	キャンディー
P080102075	08	0801	080102	90.0	69.0	菓子	ポケット物	キャンディー
P080102076	08	0801	080102	90.0	69.0	菓子	ポケット物	キャンディー
P080102077	08	0801	080102	90.0	64.0	菓子	ポケット物	キャンディー
P080102078	08	0801	080102	90.0	65.0	菓子	ポケット物	キャンディー
P080102079	08	0801	080102	90.0	63.0	菓子	ポケット物	キャンディー
P080102080	08	0801	080102	90.0	68.0	菓子	ポケット物	キャンディー
P080102081	08	0801	080102	90.0	70.0	菓子	ポケット物	キャンディー
P080102082	08	0801	080102	90.0	68.0	菓子	ポケット物	キャンディー
P080102083	08	0801	080102	90.0	68.0	菓子	ポケット物	キャンディー
P080102084	08	0801	080102	90.0	68.0	菓子	ポケット物	キャンディー
P080102085	08	0801	080102	90.0	71.0	菓子	ポケット物	キャンディー
P080102086	08	0801	080102	90.0	72.0	菓子	ポケット物	キャンディー
P080102087	08	0801	080102	90.0	63.0	菓子	ポケット物	キャンディー
P080102088	08	0801	080102	90.0	69.0	菓子	ポケット物	キャンディー
P080102089	08	0801	080102	90.0	64.0	菓子	ポケット物	キャンディー
P080102090	08	0801	080102	90.0	66.0	菓子	ポケット物	キャンディー
P080102091	08	0801	080102	90.0	71.0	菓子	ポケット物	キャンディー
P080102092	08	0801	080102	90.0	65.0	菓子	ポケット物	キャンディー
P080102093	08	0801	080102	90.0	70.0	菓子	ポケット物	キャンディー
P080102094	08	0801	080102	90.0	64.0	菓子	ポケット物	キャンディー
P080102095	08	0801	080102	90.0	70.0	菓子	ポケット物	キャンディー
P080102096	08	0801	080102	90.0	66.0	菓子	ポケット物	キャンディー
P080102097	08	0801	080102	90.0	66.0	菓子	ポケット物	キャンディー
P080102098	08	0801	080102	90.0	63.0	菓子	ポケット物	キャンディー
P080102099	08	0801	080102	90.0	65.0	菓子	ポケット物	キャンディー
P080102100	08	0801	080102	90.0	64.0	菓子	ポケット物	キャンディー
P080102101	08	0801	080102	90.0	72.0	菓子	ポケット物	キャンディー
P080102102	08	0801	080102	90.0	65.0	菓子	ポケット物	キャンディー
P080102103	08	0801	080102	90.0	68.0	菓子	ポケット物	キャンディー
P080102104	08	0801	080102	90.0	66.0	菓子	ポケット物	キャンディー
P080102105	08	0801	080102	90.0	67.0	菓子	ポケット物	キャンディー
P080102106	08	0801	080102	90.0	72.0	菓子	ポケット物	キャンディー
P080102107	08	0801	080102	90.0	71.0	菓子	ポケット物	キャンディー
P080102108	08	0801	080102	90.0	71.0	菓子	ポケット物	キャンディー
P080102109	08	0801	080102	90.0	68.0	菓子	ポケット物	キャンディー
P080102110	08	0801	080102	90.0	64.0	菓子	ポケット物	キャンディー
P080102111	08	0801	080102	90.0	70.0	菓子	ポケット物	キャンディー
P080102112	08	0801	080102	90.0	64.0	菓子	ポケット物	キャンディー
P080102113	08	0801	080102	90.0	64.0	菓子	ポケット物	キャンディー
P080102114	08	0801	080102	90.0	69.0	菓子	ポケット物	キャンディー
P080102115	08	0801	080102	90.0	68.0	菓子	ポケット物	キャンディー
P080102116	08	0801	080102	90.0	71.0	菓子	ポケット物	キャンディー
P080102117	08	0801	080102	90.0	69.0	菓子	ポケット物	キャンディー
P080102118	08	0801	080102	90.0	66.0	菓子	ポケット物	キャンディー
P080102119	08	0801	080102	90.0	67.0	菓子	ポケット物	キャンディー
P080102120	08	0801	080102	90.0	69.0	菓子	ポケット物	キャンディー
P080102121	08	0801	080102	95.0	71.0	菓子	ポケット物	キャンディー
P080102122	08	0801	080102	95.0	72.0	菓子	ポケット物	キャンディー
P080102123	08	0801	080102	95.0	74.0	菓子	ポケット物	キャンディー
P080102124	08	0801	080102	95.0	71.0	菓子	ポケット物	キャンディー
P080102125	08	0801	080102	95.0	71.0	菓子	ポケット物	キャンディー
P080102126	08	0801	080102	95.0	72.0	菓子	ポケット物	キャンディー
P080102127	08	0801	080102	95.0	73.0	菓子	ポケット物	キャンディー
P080102128	08	0801	080102	95.0	70.0	菓子	ポケット物	キャンディー
P080102129	08	0801	080102	95.0	67.0	菓子	ポケット物	キャンディー
P080102130	08	0801	080102	100.0	77.0	菓子	ポケット物	キャンディー
P080102131	08	0801	080102	100.0	75.0	菓子	ポケット物	キャンディー
P080102132	08	0801	080102	110.0	83.0	菓子	ポケット物	キャンディー
P080102133	08	0801	080102	110.0	87.0	菓子	ポケット物	キャンディー
P080102134	08	0801	080102	110.0	87.0	菓子	ポケット物	キャンディー
P080102135	08	0801	080102	110.0	85.0	菓子	ポケット物	キャンディー
P080102136	08	0801	080102	110.0	81.0	菓子	ポケット物	キャンディー
P080102137	08	0801	080102	120.0	94.0	菓子	ポケット物	キャンディー
P080102138	08	0801	080102	120.0	95.0	菓子	ポケット物	キャンディー
P080102139	08	0801	080102	135.0	95.0	菓子	ポケット物	キャンディー
P080102140	08	0801	080102	135.0	102.0	菓子	ポケット物	キャンディー
P080102141	08	0801	080102	135.0	99.0	菓子	ポケット物	キャンディー
P080102142	08	0801	080102	135.0	96.0	菓子	ポケット物	キャンディー
P080102143	08	0801	080102	140.0	106.0	菓子	ポケット物	キャンディー
P080102144	08	0801	080102	145.0	104.0	菓子	ポケット物	キャンディー
P080102145	08	0801	080102	145.0	115.0	菓子	ポケット物	キャンディー
P080102146	08	0801	080102	145.0	104.0	菓子	ポケット物	キャンディー
P080102147	08	0801	080102	145.0	115.0	菓子	ポケット物	キャンディー
P080102148	08	0801	080102	145.0	111.0	菓子	ポケット物	キャンディー
P080102149	08	0801	080102	145.0	105.0	菓子	ポケット物	キャンディー
P080102150	08	0801	080102	148.0	118.0	菓子	ポケット物	キャンディー
P080102151	08	0801	080102	165.0	126.0	菓子	ポケット物	キャンディー
P080102152	08	0801	080102	165.0	126.0	菓子	ポケット物	キャンディー
P080102153	08	0801	080102	165.0	118.0	菓子	ポケット物	キャンディー
P080102154	08	0801	080102	165.0	120.0	菓子	ポケット物	キャンディー
P080102155	08	0801	080102	165.0	128.0	菓子	ポケット物	キャンディー
P080102156	08	0801	080102	180.0	135.0	菓子	ポケット物	キャンディー
P080102157	08	0801	080102	180.0	144.0	菓子	ポケット物	キャンディー
P080102158	08	0801	080102	180.0	128.0	菓子	ポケット物	キャンディー
P080102159	08	0801	080102	180.0	130.0	菓子	ポケット物	キャンディー
P080102160	08	0801	080102	180.0	135.0	菓子	ポケット物	キャンディー
P080102161	08	0801	080102	180.0	126.0	菓子	ポケット物	キャンディー
P080102162	08	0801	080102	180.0	140.0	菓子	ポケット物	キャンディー
P080102163	08	0801	080102	180.0	138.0	菓子	ポケット物	キャンディー
P080102164	08	0801	080102	180.0	128.0	菓子	ポケット物	キャンディー
P080102165	08	0801	080102	180.0	142.0	菓子	ポケット物	キャンディー
P080102166	08	0801	080102	180.0	137.0	菓子	ポケット物	キャンディー
P080102167	08	0801	080102	180.0	132.0	菓子	ポケット物	キャンディー
